Num_Conv_Layers,Num_Filters,Kernel_Size,MLP_Num_Hidden_Layers,MLP_Units_Per_Layer,Activation,Dropout_Rate,Batch_Size,Epochs,Learning_Rate,Output_Activation,Accuracy
3,32,"(3, 3)",1,32,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(3, 3)",1,32,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,32,"(3, 3)",1,32,relu,0.4,32,50,0.1,softmax,0.3424657583236694
3,32,"(3, 3)",1,64,relu,0.4,32,50,0.001,sigmoid,0.9897260069847108
3,32,"(3, 3)",1,64,relu,0.4,32,50,0.001,softmax,0.9817351698875428
3,32,"(3, 3)",1,64,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
3,32,"(3, 3)",1,64,relu,0.4,32,50,0.01,softmax,0.3321917951107025
3,32,"(3, 3)",1,64,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,32,"(3, 3)",1,64,relu,0.4,32,50,0.1,softmax,0.3424657583236694
3,32,"(3, 3)",1,128,relu,0.4,32,50,0.001,sigmoid,0.9337899684906006
3,32,"(3, 3)",1,128,relu,0.4,32,50,0.001,softmax,0.9840182662010192
3,32,"(3, 3)",1,128,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
3,32,"(3, 3)",1,128,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(3, 3)",1,128,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,32,"(3, 3)",1,128,relu,0.4,32,50,0.1,softmax,0.3424657583236694
3,32,"(3, 3)",1,256,relu,0.4,32,50,0.001,sigmoid,0.990867555141449
3,32,"(3, 3)",1,256,relu,0.4,32,50,0.001,softmax,0.990867555141449
3,32,"(3, 3)",1,256,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(3, 3)",1,256,relu,0.4,32,50,0.01,softmax,0.3253424763679504
3,32,"(3, 3)",1,256,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,32,"(3, 3)",1,256,relu,0.4,32,50,0.1,softmax,0.3253424763679504
3,32,"(3, 3)",1,512,relu,0.4,32,50,0.001,sigmoid,0.9942922592163086
3,32,"(3, 3)",1,512,relu,0.4,32,50,0.001,softmax,0.9863013625144958
3,32,"(3, 3)",1,512,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
3,32,"(3, 3)",1,512,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(3, 3)",1,512,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,32,"(3, 3)",1,512,relu,0.4,32,50,0.1,softmax,0.3253424763679504
3,32,"(3, 3)",2,32,relu,0.4,32,50,0.001,sigmoid,0.9931507110595704
3,32,"(3, 3)",2,32,relu,0.4,32,50,0.001,softmax,0.9885844588279724
3,32,"(3, 3)",2,32,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(3, 3)",2,32,relu,0.4,32,50,0.01,softmax,0.3321917951107025
3,32,"(3, 3)",2,32,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,32,"(3, 3)",2,32,relu,0.4,32,50,0.1,softmax,0.3424657583236694
3,32,"(3, 3)",2,64,relu,0.4,32,50,0.001,sigmoid,0.9863013625144958
3,32,"(3, 3)",2,64,relu,0.4,32,50,0.001,softmax,0.9303653240203856
3,32,"(3, 3)",2,64,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
3,32,"(3, 3)",2,64,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(3, 3)",2,64,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,32,"(3, 3)",2,64,relu,0.4,32,50,0.1,softmax,0.3321917951107025
3,32,"(3, 3)",2,128,relu,0.4,32,50,0.001,sigmoid,0.9840182662010192
3,32,"(3, 3)",2,128,relu,0.4,32,50,0.001,softmax,0.9805936217308044
3,32,"(3, 3)",2,128,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(3, 3)",2,128,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(3, 3)",2,128,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
3,32,"(3, 3)",2,128,relu,0.4,32,50,0.1,softmax,0.3253424763679504
3,32,"(3, 3)",2,256,relu,0.4,32,50,0.001,sigmoid,0.9668949842453004
3,32,"(3, 3)",2,256,relu,0.4,32,50,0.001,softmax,0.9691780805587769
3,32,"(3, 3)",2,256,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(3, 3)",2,256,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(3, 3)",2,256,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,32,"(3, 3)",2,256,relu,0.4,32,50,0.1,softmax,0.3424657583236694
3,32,"(3, 3)",2,512,relu,0.4,32,50,0.001,sigmoid,0.8744292259216309
3,32,"(3, 3)",2,512,relu,0.4,32,50,0.001,softmax,0.9703196287155152
3,32,"(3, 3)",2,512,relu,0.4,32,50,0.01,sigmoid,0.4235159754753113
3,32,"(3, 3)",2,512,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(3, 3)",2,512,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,32,"(3, 3)",2,512,relu,0.4,32,50,0.1,softmax,0.3424657583236694
3,32,"(3, 3)",3,32,relu,0.4,32,50,0.001,sigmoid,0.9691780805587769
3,32,"(3, 3)",3,32,relu,0.4,32,50,0.001,softmax,0.982876718044281
3,32,"(3, 3)",3,32,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(3, 3)",3,32,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(3, 3)",3,32,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,32,"(3, 3)",3,32,relu,0.4,32,50,0.1,softmax,0.3424657583236694
3,32,"(3, 3)",3,64,relu,0.4,32,50,0.001,sigmoid,0.9840182662010192
3,32,"(3, 3)",3,64,relu,0.4,32,50,0.001,softmax,0.9748858213424684
3,32,"(3, 3)",3,64,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(3, 3)",3,64,relu,0.4,32,50,0.01,softmax,0.3321917951107025
3,32,"(3, 3)",3,64,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,32,"(3, 3)",3,64,relu,0.4,32,50,0.1,softmax,0.3321917951107025
3,32,"(3, 3)",3,128,relu,0.4,32,50,0.001,sigmoid,0.9509132504463196
3,32,"(3, 3)",3,128,relu,0.4,32,50,0.001,softmax,0.987442910671234
3,32,"(3, 3)",3,128,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(3, 3)",3,128,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(3, 3)",3,128,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,32,"(3, 3)",3,128,relu,0.4,32,50,0.1,softmax,0.3424657583236694
3,32,"(3, 3)",3,256,relu,0.4,32,50,0.001,sigmoid,0.9166666865348816
3,32,"(3, 3)",3,256,relu,0.4,32,50,0.001,softmax,0.9668949842453004
3,32,"(3, 3)",3,256,relu,0.4,32,50,0.01,sigmoid,0.3253424763679504
3,32,"(3, 3)",3,256,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(3, 3)",3,256,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,32,"(3, 3)",3,256,relu,0.4,32,50,0.1,softmax,0.3321917951107025
3,32,"(3, 3)",3,512,relu,0.4,32,50,0.001,sigmoid,0.9383561611175536
3,32,"(3, 3)",3,512,relu,0.4,32,50,0.001,softmax,0.97374427318573
3,32,"(3, 3)",3,512,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
3,32,"(3, 3)",3,512,relu,0.4,32,50,0.01,softmax,0.3253424763679504
3,32,"(3, 3)",3,512,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,32,"(3, 3)",3,512,relu,0.4,32,50,0.1,softmax,0.3253424763679504
3,32,"(5, 5)",1,32,relu,0.4,32,50,0.001,sigmoid,0.990867555141449
3,32,"(5, 5)",1,32,relu,0.4,32,50,0.001,softmax,0.9920091032981871
3,32,"(5, 5)",1,32,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
3,32,"(5, 5)",1,32,relu,0.4,32,50,0.01,softmax,0.3321917951107025
3,32,"(5, 5)",1,32,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,32,"(5, 5)",1,32,relu,0.4,32,50,0.1,softmax,0.3253424763679504
3,32,"(5, 5)",1,32,sigmoid,0.4,32,50,0.001,sigmoid,0.931506872177124
3,32,"(5, 5)",1,32,sigmoid,0.4,32,50,0.001,softmax,0.9109588861465454
3,32,"(5, 5)",1,32,sigmoid,0.4,32,50,0.01,sigmoid,0.3321917951107025
3,32,"(5, 5)",1,32,sigmoid,0.4,32,50,0.01,softmax,0.3321917951107025
3,32,"(5, 5)",1,32,sigmoid,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,32,"(5, 5)",1,32,sigmoid,0.4,32,50,0.1,softmax,0.3253424763679504
3,32,"(5, 5)",1,32,tanh,0.4,32,50,0.001,sigmoid,0.801369845867157
3,32,"(5, 5)",1,32,tanh,0.4,32,50,0.001,softmax,0.8573059439659119
3,32,"(5, 5)",1,32,tanh,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(5, 5)",1,32,tanh,0.4,32,50,0.01,softmax,0.3321917951107025
3,32,"(5, 5)",1,32,tanh,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,32,"(5, 5)",1,32,tanh,0.4,32,50,0.1,softmax,0.3321917951107025
3,32,"(5, 5)",1,64,relu,0.4,32,50,0.001,sigmoid,0.9748858213424684
3,32,"(5, 5)",1,64,relu,0.4,32,50,0.001,softmax,0.9920091032981871
3,32,"(5, 5)",1,64,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(5, 5)",1,64,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(5, 5)",1,64,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,32,"(5, 5)",1,64,relu,0.4,32,50,0.1,softmax,0.3253424763679504
3,32,"(5, 5)",1,64,sigmoid,0.4,32,50,0.001,sigmoid,0.7545661926269531
3,32,"(5, 5)",1,64,sigmoid,0.4,32,50,0.001,softmax,0.9554794430732728
3,32,"(5, 5)",1,64,sigmoid,0.4,32,50,0.01,sigmoid,0.3253424763679504
3,32,"(5, 5)",1,64,sigmoid,0.4,32,50,0.01,softmax,0.3321917951107025
3,32,"(5, 5)",1,64,sigmoid,0.4,32,50,0.1,sigmoid,0.3253424763679504
3,32,"(5, 5)",1,64,sigmoid,0.4,32,50,0.1,softmax,0.3321917951107025
3,32,"(5, 5)",1,64,tanh,0.4,32,50,0.001,sigmoid,0.7385844588279724
3,32,"(5, 5)",1,64,tanh,0.4,32,50,0.001,softmax,0.9337899684906006
3,32,"(5, 5)",1,128,relu,0.4,32,50,0.001,sigmoid,0.7831050157546997
3,32,"(5, 5)",1,128,relu,0.4,32,50,0.001,softmax,0.9931507110595704
3,32,"(5, 5)",1,128,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
3,32,"(5, 5)",1,128,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(5, 5)",1,128,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,32,"(5, 5)",1,128,relu,0.4,32,50,0.1,softmax,0.3321917951107025
3,32,"(5, 5)",1,128,sigmoid,0.4,32,50,0.001,sigmoid,0.9611872434616088
3,32,"(5, 5)",1,128,sigmoid,0.4,32,50,0.001,softmax,0.9383561611175536
3,32,"(5, 5)",1,256,relu,0.4,32,50,0.001,sigmoid,0.990867555141449
3,32,"(5, 5)",1,256,relu,0.4,32,50,0.001,softmax,0.9851598143577576
3,32,"(5, 5)",1,256,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(5, 5)",1,256,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(5, 5)",1,256,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,32,"(5, 5)",1,256,relu,0.4,32,50,0.1,softmax,0.3424657583236694
3,32,"(5, 5)",1,512,relu,0.4,32,50,0.001,sigmoid,0.9817351698875428
3,32,"(5, 5)",1,512,relu,0.4,32,50,0.001,softmax,0.9851598143577576
3,32,"(5, 5)",1,512,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(5, 5)",1,512,relu,0.4,32,50,0.01,softmax,0.3253424763679504
3,32,"(5, 5)",1,512,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
3,32,"(5, 5)",1,512,relu,0.4,32,50,0.1,softmax,0.3424657583236694
3,32,"(5, 5)",2,32,relu,0.4,32,50,0.001,sigmoid,0.990867555141449
3,32,"(5, 5)",2,32,relu,0.4,32,50,0.001,softmax,0.9931507110595704
3,32,"(5, 5)",2,32,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(5, 5)",2,32,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(5, 5)",2,32,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,32,"(5, 5)",2,32,relu,0.4,32,50,0.1,softmax,0.3253424763679504
3,32,"(5, 5)",2,64,relu,0.4,32,50,0.001,sigmoid,0.9931507110595704
3,32,"(5, 5)",2,64,relu,0.4,32,50,0.001,softmax,0.9805936217308044
3,32,"(5, 5)",2,64,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(5, 5)",2,64,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(5, 5)",2,64,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
3,32,"(5, 5)",2,64,relu,0.4,32,50,0.1,softmax,0.3253424763679504
3,32,"(5, 5)",2,128,relu,0.4,32,50,0.001,sigmoid,0.9668949842453004
3,32,"(5, 5)",2,128,relu,0.4,32,50,0.001,softmax,0.9041095972061156
3,32,"(5, 5)",2,128,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(5, 5)",2,128,relu,0.4,32,50,0.01,softmax,0.3253424763679504
3,32,"(5, 5)",2,128,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,32,"(5, 5)",2,128,relu,0.4,32,50,0.1,softmax,0.3321917951107025
3,32,"(5, 5)",2,256,relu,0.4,32,50,0.001,sigmoid,0.9771689772605896
3,32,"(5, 5)",2,256,relu,0.4,32,50,0.001,softmax,0.9703196287155152
3,32,"(5, 5)",2,256,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(5, 5)",2,256,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(5, 5)",2,256,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,32,"(5, 5)",2,256,relu,0.4,32,50,0.1,softmax,0.3253424763679504
3,32,"(5, 5)",2,512,relu,0.4,32,50,0.001,sigmoid,0.9885844588279724
3,32,"(5, 5)",2,512,relu,0.4,32,50,0.001,softmax,0.9646118879318236
3,32,"(5, 5)",2,512,relu,0.4,32,50,0.01,sigmoid,0.3253424763679504
3,32,"(5, 5)",2,512,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(5, 5)",2,512,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,32,"(5, 5)",2,512,relu,0.4,32,50,0.1,softmax,0.3321917951107025
3,32,"(5, 5)",3,32,relu,0.4,32,50,0.001,sigmoid,0.9954338073730468
3,32,"(5, 5)",3,32,relu,0.4,32,50,0.001,softmax,0.987442910671234
3,32,"(5, 5)",3,32,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(5, 5)",3,32,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(5, 5)",3,32,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,32,"(5, 5)",3,32,relu,0.4,32,50,0.1,softmax,0.3424657583236694
3,32,"(5, 5)",3,64,relu,0.4,32,50,0.001,sigmoid,0.91780823469162
3,32,"(5, 5)",3,64,relu,0.4,32,50,0.001,softmax,0.9931507110595704
3,32,"(5, 5)",3,64,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(5, 5)",3,64,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,32,"(5, 5)",3,64,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,32,"(5, 5)",3,64,relu,0.4,32,50,0.1,softmax,0.3253424763679504
3,32,"(5, 5)",3,128,relu,0.4,32,50,0.001,sigmoid,0.926940619945526
3,32,"(5, 5)",3,128,relu,0.4,32,50,0.001,softmax,0.965753436088562
3,32,"(5, 5)",3,128,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(5, 5)",3,128,relu,0.4,32,50,0.01,softmax,0.3321917951107025
3,32,"(5, 5)",3,128,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,32,"(5, 5)",3,128,relu,0.4,32,50,0.1,softmax,0.3253424763679504
3,32,"(5, 5)",3,256,relu,0.4,32,50,0.001,sigmoid,0.9429223537445068
3,32,"(5, 5)",3,256,relu,0.4,32,50,0.001,softmax,0.9703196287155152
3,32,"(5, 5)",3,256,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,32,"(5, 5)",3,256,relu,0.4,32,50,0.01,softmax,0.3321917951107025
3,32,"(5, 5)",3,256,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,32,"(5, 5)",3,256,relu,0.4,32,50,0.1,softmax,0.3253424763679504
3,32,"(5, 5)",3,512,relu,0.4,32,50,0.001,sigmoid,0.9885844588279724
3,32,"(5, 5)",3,512,relu,0.4,32,50,0.001,softmax,0.952054798603058
3,32,"(5, 5)",3,512,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
3,32,"(5, 5)",3,512,relu,0.4,32,50,0.01,softmax,0.3321917951107025
3,32,"(5, 5)",3,512,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,32,"(5, 5)",3,512,relu,0.4,32,50,0.1,softmax,0.3253424763679504
3,64,"(5, 5)",1,32,relu,0.4,32,50,0.001,sigmoid,0.9931507110595704
3,64,"(5, 5)",1,32,relu,0.4,32,50,0.001,softmax,0.9931507110595704
3,64,"(5, 5)",1,32,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,64,"(5, 5)",1,32,relu,0.4,32,50,0.01,softmax,0.3321917951107025
3,64,"(5, 5)",1,32,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,64,"(5, 5)",1,32,relu,0.4,32,50,0.1,softmax,0.3424657583236694
3,64,"(5, 5)",1,64,relu,0.4,32,50,0.001,sigmoid,0.9920091032981871
3,64,"(5, 5)",1,64,relu,0.4,32,50,0.001,softmax,0.9942922592163086
3,64,"(5, 5)",1,64,relu,0.4,32,50,0.01,sigmoid,0.3253424763679504
3,64,"(5, 5)",1,64,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,64,"(5, 5)",1,64,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,64,"(5, 5)",1,64,relu,0.4,32,50,0.1,softmax,0.3321917951107025
3,64,"(5, 5)",1,128,relu,0.4,32,50,0.001,sigmoid,0.9885844588279724
3,64,"(5, 5)",1,128,relu,0.4,32,50,0.001,softmax,0.9885844588279724
3,64,"(5, 5)",1,128,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
3,64,"(5, 5)",1,128,relu,0.4,32,50,0.01,softmax,0.3321917951107025
3,64,"(5, 5)",1,128,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,64,"(5, 5)",1,128,relu,0.4,32,50,0.1,softmax,0.3321917951107025
3,64,"(5, 5)",1,256,relu,0.4,32,50,0.001,sigmoid,0.9897260069847108
3,64,"(5, 5)",1,256,relu,0.4,32,50,0.001,softmax,0.990867555141449
3,64,"(5, 5)",1,256,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
3,64,"(5, 5)",1,256,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,64,"(5, 5)",1,256,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,64,"(5, 5)",1,256,relu,0.4,32,50,0.1,softmax,0.3424657583236694
3,64,"(5, 5)",1,512,relu,0.4,32,50,0.001,sigmoid,0.9942922592163086
3,64,"(5, 5)",1,512,relu,0.4,32,50,0.001,softmax,0.9863013625144958
3,64,"(5, 5)",1,512,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,64,"(5, 5)",1,512,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,64,"(5, 5)",1,512,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,64,"(5, 5)",1,512,relu,0.4,32,50,0.1,softmax,0.3253424763679504
3,64,"(5, 5)",2,32,relu,0.4,32,50,0.001,sigmoid,0.9897260069847108
3,64,"(5, 5)",2,32,relu,0.4,32,50,0.001,softmax,0.9805936217308044
3,64,"(5, 5)",2,32,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
3,64,"(5, 5)",2,32,relu,0.4,32,50,0.01,softmax,0.3321917951107025
3,64,"(5, 5)",2,32,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
3,64,"(5, 5)",2,32,relu,0.4,32,50,0.1,softmax,0.3424657583236694
3,64,"(5, 5)",2,64,relu,0.4,32,50,0.001,sigmoid,0.9942922592163086
3,64,"(5, 5)",2,64,relu,0.4,32,50,0.001,softmax,0.982876718044281
3,64,"(5, 5)",2,64,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,64,"(5, 5)",2,64,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,64,"(5, 5)",2,64,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
3,64,"(5, 5)",2,64,relu,0.4,32,50,0.1,softmax,0.3424657583236694
3,64,"(5, 5)",2,128,relu,0.4,32,50,0.001,sigmoid,0.948630154132843
3,64,"(5, 5)",2,128,relu,0.4,32,50,0.001,softmax,0.978310525417328
3,64,"(5, 5)",2,128,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
3,64,"(5, 5)",2,128,relu,0.4,32,50,0.01,softmax,0.3424657583236694
3,64,"(5, 5)",2,128,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
3,64,"(5, 5)",2,128,relu,0.4,32,50,0.1,softmax,0.3424657583236694
3,64,"(5, 5)",2,256,relu,0.4,32,50,0.001,sigmoid,0.97374427318573
3,64,"(5, 5)",2,256,relu,0.4,32,50,0.001,softmax,0.9840182662010192
3,64,"(5, 5)",2,256,relu,0.4,32,50,0.01,softmax,0.3424657583236694
